date,sentence,col3
2019-08-02,半导体｜韦尔半导体3名高管因个人资金需求拟减持公司股份 拟减持股份,TechWeb
2019-08-01,韦尔股份3名股东拟减持股份 预计合计减持不超总股本0.8% 拟减持股份,挖贝网
2019-08-01,[快讯]韦尔股份:董事、高级管理人员减持股份计划 拟减持股份,中财网
2019-08-01,韦尔股份(603501.SH)3名董事拟减持合计不超0.7953%股份 拟减持股份,格隆汇
2019-08-01,韦尔股份：3名董事拟合计减持不超过0.8%股份 减持股份,Wind
2019-07-31,45股获券商买入评级，星网锐捷目标涨幅达48.79%,Wind
2019-07-31,半年报业绩高增长，这些股票开启月线连涨模式（名单）,证券时报
2019-07-31,"电子行业周观点:大基金一期投资领域与标的统计,二期投资方向前瞻",证券之星
2019-07-30,【半导体龙头系列|国信电子】韦尔股份：感知无垠，铸就CIS龙头,国信电子研究
2019-07-30,39股获券商买入评级 国联水产目标涨幅达94.90%,Wind
2019-07-26,科技股引领新高潮 这11股看点十足,红周刊
2019-07-25,@股民朋友 一指标显示你想要的风格转换正发生 芯光灿烂行情来了,证券时报网
2019-07-25,电子分销行业存在不可替代性 龙头企业客户资源优势突出,证券网
2019-07-25,国产芯片板块集体发力，紫光国微冲击涨停,Wind
2019-07-23,韦尔股份股东虞小荣减持15万股 套现约705万元 减持股份,挖贝网
2019-07-23,"电子行业:科创板开市在即,关注半导体优质企业",国联证券
2019-07-22,[快讯]韦尔股份:控股股东一致行动人减持股份结果 减持股份,中财网
2019-07-22,韦尔股份：股东虞小荣减持计划完成，累计减持0.03%股份 减持股份,Wind
2019-07-22,韦尔股份(603501.SH)控股股东一致行动人累计减持14.72万股 减持股份,格隆汇
2019-07-22,半导体、电子设备：科技股的黄金年代 荐39股,国盛证券
2019-07-22,"电子行业周观点:Q2电子板块基金持仓比例略减,电子行业配置分化显著",证券之星
2019-07-19,21股机构预测上涨空间翻倍,证券时报
2019-07-17,韦尔股份：拟6453万元收购视信源剩余20.07％股权,金融界
2019-07-17,韦尔股份(603501.SH)拟收购视信源20.07%股权,格隆汇
2019-07-16,A股缩量震荡背后：基金小幅减仓，外资加码大消费,Wind
2019-06-27,[快讯]韦尔股份发布解除质押公告 涉及股份15101万股,中财网
2019-06-27,韦尔股份(603501.SH)控股股东解除质押合计4210万股,格隆汇
2019-06-25,韦尔股份：安防图像传感器新产品 买入评级,西南证券
2019-06-25,【国信证券】韦尔股份（603501.SH）重组配套融资项目已获批文,GUOSEN ECM
2019-06-25,韦尔股份:并购豪威科技过会,西南证券
2019-06-24,复牌连板！暖风频吹、重组升温，并购名单新鲜出炉,Wind
2019-06-24,韦尔股份：拟收购三家CMOS产品研发商股权,Wind
2019-06-24,"韦尔股份:资产重组获批,CIS龙头整装待发",证券之星
2019-06-22,公告点题｜6月21日这些公告有看头,第一财经
2019-06-21,韦尔股份(603501.SH)发行股份购买资产并募集配套资金不超20亿元获中证监核准批文,格隆汇
2019-06-20,A股早报2019年6月20日星期四,Wind
2019-06-20,"电子行业:科创板开板,关注半导体企业估值提升",国联证券
2019-06-19,涨停板解密：四大板块火热上攻！（6月19日）,Wind
2019-06-19,国产芯片盘中走强 韦尔股份、长川科技涨停,证券时报网
2019-06-18,半导体、电子设备：新产业生命周期的电子机遇 荐17股,长江证券
2019-06-18,14股获券商买入评级 金风科技目标涨幅达114.34%,Wind
2019-06-18,"韦尔股份:里程碑产品,48M",西南证券
2019-06-17,23公司获得买入评级-更新中,中财网
2019-06-17,国盛证券：韦尔股份买入评级,国盛证券
2019-06-11,"电子行业周报:3家企业科创板过会,5G商用牌照加速产业进程",证券之星
2019-06-03,[快讯]韦尔股份发布质押公告 涉及股份19311万股,中财网
2019-06-03,韦尔股份：控股股东虞仁荣质押2000万股,Wind
2019-05-28,韦尔股份：关于召开2018年年度股东大会的通知,上交所
2019-05-28,"电子行业:税收优惠政策延续,继续看好集成电路自主可控",证券之星
2019-05-23,盘点国产芯片概念股：设计领域排名第一的企业是华为子公司,澎湃新闻
2019-05-22,【安信电子孙远峰团队-持续坚定推荐韦尔股份*及半导体板块】受益进口替代红利，IC设计龙头迎突破,远峰电子
2019-05-21,做多情绪回升，连板妖股再现，3板块成“摇钱树”,Wind
2019-05-20,锁定翻倍大牛股，浮盈最高逾216%！公募参与定增规模突增548%，这些基金躺赚,中证报
2019-05-18,西南证券：华为芯片20年，主要设计了五类,Wind
2019-05-12,半导体、电子设备：继续看好自主可控大方向 荐5股,和讯
2019-05-11,新三板一周要点 |多家新三板公司IPO有新进展，3家科创板上市申请获受理,证券时报网
2019-05-10,【红刊财经】主题研究|集成电路板块或成投资新风口,和讯
2019-05-08,[快讯]韦尔股份发布解除质押公告 涉及股份17311万股,中财网
2019-05-08,韦尔股份(603501.SH)控股股东合计解除质押1450万股,格隆汇
2019-05-08,中美证监会双双放行 韦尔股份150亿“蛇吞象” 尘埃落定,环球老虎财经
2019-05-08,19家公募密集调整停牌股估值,证券时报
2019-05-07,斥资130亿收购北京豪威 韦尔股份（603501.SH）意欲何为？,格隆汇
2019-05-06,【安信电子孙远峰团队-持续坚定推荐韦尔股份】收购获有条件批复，卡位CIS设计业务添蓝图,远峰电子
2019-05-06,韦尔股份收购北京豪威获有条件通过,北京商报网
2019-05-06,韦尔股份(603501.SH)发行股份购买资产并募集配套资金获有条件通过 明起复牌,格隆汇
2019-05-06,韦尔股份：重大资产重组获有条件通过 明日起复牌,e公司
2019-05-06,证监会：大烨智能发行股份购买资产被否，韦尔股份获有条件通过 再融资异常,Wind
2019-05-06,交易提示：*ST罗顿、*ST友好、韦尔股份临时停牌,e公司
2019-05-06,韦尔股份因重要事项未公告，今起停牌,Wind
2019-05-06,韦尔股份股东虞仁荣质押400万股 公司去年净利同比增长1%,挖贝网
2019-05-02,[快讯]韦尔股份发布质押公告 涉及股份18761万股,中财网
2019-04-30,韦尔股份(603501.SH)5月6日起停牌 待收到并购重组委审核结果后公告并复牌,格隆汇
2019-04-30,韦尔股份：控股股东累计质押1.88亿股，占其所持比例的67.14%,Wind
2019-04-29,韦尔股份：控股股东之一致行动人减持数量已过半，累计减持0.02%公司股份 减持股份,Wind
2019-04-29,半导体、电子设备：变革中的汽车工业 荐3股,和讯
2019-04-29,【光大电子】韦尔股份：价格波动&股权激励费用影响业绩，拟收购豪威科技值得期待 ——2018年报和2019年一季报点评,杨明辉电子
2019-04-28,并购重组委2019年第21次工作会议公告,证监会
2019-04-28,半导体、电子设备：欧菲业绩大幅下修 荐8股,国海证券
2019-04-28,韦尔股份一季度净利5107万元同比增长19% 现金流量净额为-5739万元,挖贝网
2019-04-26,【安信电子孙远峰团队-持续坚定推荐韦尔股份】多领域发力，驱动国内领先IC设计企业,远峰电子
2019-04-25,韦尔股份(603501.SH)一季度净利润升19.10%至5106.89万元,格隆汇
2019-04-25,韦尔股份：一季度净利润同比增19.10%,Wind
2019-04-20,[快讯]韦尔股份:《中国证监会行政许可项目审查一次反馈意见通知书》反馈回复修订,中财网
2019-04-16,海外半导体收购获进展 韦尔股份收购豪威科技获美方通过,e公司
2019-04-16,【安信电子孙远峰团队-持续坚定推荐韦尔股份】CFIUS审查完成，并购顺利进展,远峰电子
2019-04-16,美国外国投资委员会审查完韦尔股份收购事项,中证网
2019-04-16,韦尔股份：收购北京豪威科技事项获美国外资委通过,e公司
2019-04-16,韦尔股份(603501.SH)收购北京豪威科技所涉及的美国外国投资委员会审查已完成,格隆汇
2019-04-16,韦尔半导体：收到美国外国投资委员会通知函,TechWeb
2019-04-16,韦尔股份：重组收购通过CFIUS审查,Wind
2019-04-16,韦尔股份收购北京豪威事项获美国外国投资委员会通过,北京商报网
2019-04-10,"电子行业周报:苹果官网体调降价格,JDI金援卡关困难重重",国海证券
2019-04-09,"电子行业:同股不同权亮相科创板,小米物联网战略加速落地",证券之星
2019-04-07,【安信电子孙远峰团队-持续坚定推荐韦尔股份】传感添设计板块蓝图，“CIS+功率/模拟”铸就IC设计龙头地位,远峰电子
2019-04-05,韦尔股份：半导体设计分销龙头脱颖而出,红周刊
2019-04-03,韦尔股份（603501.SH）收购北京豪威 加码图像芯片领域,格隆汇
2019-04-02,[快讯]韦尔股份:《中国证监会行政许可项目审查一次反馈意见通知书》反馈意见回复,中财网
2019-04-01,"韦尔股份2018年报点评:分销业务增长迅猛,收购豪威增强核心竞争力",正点财经
2019-03-29,太平洋电子|韦尔股份年报点评：分销业务驱动高增长，收购豪威顺利推进,刘翔电子研究
2019-03-29,[快讯]韦尔股份发布解除质押公告 涉及股份18361万股,中财网
2019-03-28,"国金证券：将韦尔股份评级调低为""增持""",Wind
2019-03-28,【民生电子】公司研究/点评报告：韦尔股份（603501）：设计业务稳步增长，股权激励摊销拖累业绩,ME报
2019-03-28,【中信证券电子研究】韦尔股份（603501.SH）2018年年报点评：自研分销齐头并进，并购豪威成就稀缺龙头,CITICS电子研究
2019-03-28,韦尔股份股东虞仁荣质押500万股 公司去年净利同比增长1%,挖贝网
2019-03-28,韦尔股份去年净利1.39亿元 同比增长1% 董事长虞仁荣年薪为85万元,挖贝网
2019-03-28,韦尔股份2018年扣非净利润同比增长117.64%,中证网
2019-03-27,【安信电子孙远峰团队-持续推荐韦尔股份】自研业务持续深化，积极卡位CIS,远峰电子
2019-03-27,韦尔股份2018年扣非净利润3.46亿元 同比增长117.64%,证券时报
2019-03-27,[快讯]韦尔股份发布质押公告 涉及股份19561万股,中财网
2019-03-27,韦尔股份(603501.SH)2018年扣非净利升9.94%至1.33亿元 派末期息10股1.8元,格隆汇
2019-03-27,韦尔股份：部分募投项目延期 项目问题,Wind
2019-03-27,韦尔股份：控股股东质押1.10%股份,Wind
2019-03-27,韦尔股份：2018年净利润同比增1.2%，拟10派1.8元,Wind
2019-03-27,韦尔股份：关于2019年度为控股子公司提供担保额度的公告 大额借贷担保,Wind
2019-03-27,"电子行业:科创首批3家IC企业入围,助力行业发展",国联证券
2019-03-21,电子元件行业周报:从英伟达收购mellanox看优秀半导体标的估值,正点财经
2019-03-19,【电子-孙远峰】韦尔股份：CIS卡位行业趋势，设计分销业务稳定增长,安信证券研究
2019-03-18,天喻信息(300205.SZ)拟清仓减持韦尔股份(603501.SH)346.632万股,格隆汇
2019-03-18,天喻信息：拟择机出售所持韦尔股份347万股,e公司
2019-03-18,国内功率半导体需求上升(附股),中财网
2019-03-11,电子行业周报:“超高清视频”计划带动相关产业链受益,正点财经
2019-03-11,电子设备、仪器和元件行业:从科技创新角度看电子企业,正点财经
2019-03-11,"电子行业:科创板叠加增值税减税,自主可控仍是大方向",证券之星
2019-03-08,3月8日A股龙虎榜揭秘，机构最青睐4股,Wind
2019-03-08,韦尔股份龙虎榜数据（3月8日）,Wind
2019-03-08,牛回头！大金融调整，科技股爆发，减持雷需重视,Wind
2019-03-06,"韦尔股份:设计分销展双翼,cis蓝海争龙头",西南证券
2019-03-04,又一个4万亿！4K先行、兼顾8K，机构看好核心环节,Wind
2019-02-25,MWC抢“鲜”看！除了华为、小米、中兴，还有哪些亮点,Wind
2019-02-22,从德州仪器毛利高达65.1%想到的,中财网
2019-02-22,韦尔股份并购OV重组案通过反垄断审查,中国电子报
2019-02-20,[快讯]韦尔股份发布解除质押公告 涉及股份19061万股,中财网
2019-02-20,韦尔股份(603501.SH)控股股东解除质押200万股,格隆汇
2019-02-20,韦尔股份：收购股权案通过反垄断审查,Wind
2019-02-19,电子行业每周专题:从MWC创新方向看产业链投资机会,正点财经
2019-02-13,【华泰电子】【虚拟现实行业深度】5G应用大幕拉开，VR/AR渐行渐近,华泰电子研究
2019-02-04,中国半导体企业的研发投入现在提高了多少,电子工程世界
2019-02-04,百亿美金掀起CMOS传感器争夺战,电子工程世界
2019-02-04,芯片新首富捐资200亿，宁波版西湖大学来了,电子工程世界
2019-02-02,海通：A股1月减持额下降 2月解禁市值约为1471亿 减持股份,新浪
2019-02-01,国金证券电子2019年度策略：5G时代来临，2019电子行业有望否极泰来,国金证券研究所
2019-01-29,【电子】韦尔股份深度：拟收购豪威进军CIS市场，“设计+分销”双轮驱动业绩增长,微信
2019-01-29,中银国际*每日速递20190129：策略周报；韦尔股份、中科创达、双汇发展、长城汽车、欧派家居、浙江龙盛、拓尔思、信邦制药等,微信
2019-01-16,韦尔股份收购北京豪威再进一步 预实现CIS高中低端产品全覆盖,证券日报
2019-01-15,[快讯]韦尔股份:收到《中国证监会行政许可项目审查一次反馈意见通知书》,中财网
2019-01-14,博通集成：现金流持续恶化应收账款风险大,股市动态分析
2019-01-14,"电子行业周报:ces大会顺利落幕,巨屏8k已成主流",国海证券
2019-01-11,消费电子2019年投资策略:全球创新代际交互、关注5G及结构性创新赛道龙头,正点财经
2019-01-09,买买买！三度举牌上市公司，超级牛散风光无限,Wind
2019-01-07,韦尔股份：控股股东一致行动人虞小荣拟减持14.7万股,金融界
